Receptor	Ligand	AD42_Score_pK	Energy	Intermol	vdW+Hbond+desolv	Elec	Internal	Torsion	Unbound
2rcb_protein	2rcb_ligand	4.2287	-5.7679	-6.9611	-4.5281	-2.4329	-1.8362	+1.1932
2rin_protein	2rin_ligand	3.9098	-5.3329	-6.5261	-4.8964	-1.6297	-0.3735	+1.1932
2reg_protein	2reg_ligand	3.5787	-4.8813	-5.7762	-4.4433	-1.3330	-0.1122	+0.8949
2ri9_protein	2ri9_ligand	0.4979	-0.6792	-1.5741	-1.6893	+0.1153	-1.1752	+0.8949
2rkf_protein	2rkf_ligand	6.7035	-9.1436	-13.9164	-13.9751	+0.0587	-5.5571	+4.7728
2rkg_protein	2rkg_ligand	6.3262	-8.6289	-13.4017	-13.4523	+0.0506	-5.4244	+4.7728
2qta_protein	2qta_ligand	6.1597	-8.4018	-10.7882	-10.1240	-0.6643	+0.6205	+2.3864
2qwb_protein	2qwb_ligand	1.6714	-2.2798	-5.2628	-4.3101	-0.9527	-3.0501	+2.9830
2qwd_protein	2qwd_ligand	4.1609	-5.6754	-8.3601	-4.7657	-3.5944	-2.3963	+2.6847
2qwc_protein	2qwc_ligand	2.5218	-3.4397	-6.1244	-4.7900	-1.3344	-2.0561	+2.6847
2rk8_protein	2rk8_ligand	3.7925	-5.1730	-5.4713	-2.0506	-3.4207	+2.4721	+0.2983
2qwe_protein	2qwe_ligand	5.2701	-7.1884	-9.8731	-6.7727	-3.1005	-2.2517	+2.6847
2rka_protein	2rka_ligand	3.3076	-4.5115	-5.4064	-2.1555	-3.2509	+0.4173	+0.8949
2rkd_protein	2rkd_ligand	0.8929	-1.2179	-2.1128	+1.3948	-3.5076	+0.5438	+0.8949
2qwf_protein	2qwf_ligand	5.6798	-7.7472	-9.5370	-6.6444	-2.8926	-1.7239	+1.7898
2rio_protein	2rio_ligand	3.2807	-4.4749	-6.8613	-6.6601	-0.2012	+0.1976	+2.3864
2rke_protein	2rke_ligand	4.8682	-6.6402	-7.2368	-3.9198	-3.3170	+1.5142	+0.5966
2tpi_protein	2tpi_ligand	6.4191	-8.7556	-10.8437	-7.9617	-2.8819	-1.6435	+2.0881
2sim_protein	2sim_ligand	3.9982	-5.4536	-8.1383	-6.1702	-1.9681	-1.9265	+2.6847
2rkm_protein	2rkm_ligand	6.8501	-9.3435	-13.5197	-8.8588	-4.6609	-1.0764	+4.1762
2uwl_protein	2uwl_ligand	6.5153	-8.8869	-10.6767	-10.5413	-0.1354	-1.6557	+1.7898
2uwo_protein	2uwo_ligand	7.4047	-10.1000	-11.8898	-11.7010	-0.1888	-1.8383	+1.7898
2uxz_protein	2uxz_ligand	9.5309	-13.0001	-18.0712	-17.0428	-1.0284	-5.6291	+5.0711
2uy0_protein	2uy0_ligand	9.5273	-12.9953	-17.7681	-17.4796	-0.2885	-5.4194	+4.7728
2std_protein	2std_ligand	5.6683	-7.7316	-8.9248	-8.9123	-0.0124	-1.0150	+1.1932
2uwp_protein	2uwp_ligand	6.3384	-8.6456	-10.7337	-10.6170	-0.1167	-1.6109	+2.0881
2uwd_protein	2uwd_ligand	4.6820	-6.3862	-8.4743	-8.4745	+0.0002	-2.1819	+2.0881
2uy3_protein	2uy3_ligand	3.8287	-5.2224	-5.2224	-4.9640	-0.2584	+0.0000	+0.0000
2uy4_protein	2uy4_ligand	3.4595	-4.7188	-5.6137	-5.1704	-0.4433	-0.1398	+0.8949
2uy5_protein	2uy5_ligand	4.0906	-5.5796	-6.4745	-6.5069	+0.0323	-0.5786	+0.8949
2uxi_protein	2uxi_ligand	-5.1845	7.0716	+4.6852	+5.1362	-0.4510	-0.2357	+2.3864
2uyq_protein	2uyq_ligand	3.6446	-4.9713	-5.8662	-5.4514	-0.4148	-1.2305	+0.8949
2uyn_protein	2uyn_ligand	3.5213	-4.8030	-5.1013	-4.3833	-0.7180	-0.0250	+0.2983
2v2q_protein	2v2q_ligand	3.0259	-4.1273	-6.8120	-6.8335	+0.0215	-2.6022	+2.6847
2v00_protein	2v00_ligand	5.2629	-7.1786	-8.3718	-5.6764	-2.6954	-0.2426	+1.1932
2v2v_protein	2v2v_ligand	3.1910	-4.3525	-6.7389	-6.7240	-0.0149	-1.4320	+2.3864
2v3u_protein	2v3u_ligand	4.6912	-6.3988	-7.5920	-4.7373	-2.8547	-1.7147	+1.1932
2v7a_protein	2v7a_ligand	6.9832	-9.5251	-11.3149	-10.3743	-0.9406	-1.4884	+1.7898
2v2c_protein	2v2c_ligand	3.8416	-5.2400	-6.1349	-4.2211	-1.9137	+0.3842	+0.8949
2v57_protein	2v57_ligand	4.4614	-6.0854	-6.6820	-6.5957	-0.0863	+0.0487	+0.5966
2v8w_protein	2v8w_ligand	7.2478	-9.8860	-12.8690	-6.2092	-6.6599	+0.2852	+2.9830
2v3d_protein	2v3d_ligand	3.6803	-5.0199	-7.4063	-5.8696	-1.5368	-0.5191	+2.3864
2v54_protein	2v54_ligand	4.6222	-6.3047	-8.3928	-7.9105	-0.4823	+0.9462	+2.0881
2v95_protein	2v95_ligand	6.1002	-8.3207	-9.8122	-9.8300	+0.0178	-0.3573	+1.4915
2v58_protein	2v58_ligand	6.1826	-8.4331	-9.3280	-9.0310	-0.2970	-0.4643	+0.8949
2vfk_protein	2vfk_ligand	2.1031	-2.8686	-4.6584	-3.9580	-0.7004	-1.8419	+1.7898
2v2h_protein	2v2h_ligand	4.5151	-6.1586	-7.0535	-4.8541	-2.1994	+0.3907	+0.8949
2v59_protein	2v59_ligand	5.1762	-7.0604	-8.5519	-8.1921	-0.3599	-0.7776	+1.4915
2vh0_protein	2vh0_ligand	7.7974	-10.6357	-13.0221	-12.6448	-0.3773	-2.3326	+2.3864
2vh6_protein	2vh6_ligand	8.3247	-11.3549	-13.7413	-13.6458	-0.0955	-1.8215	+2.3864
2vk2_protein	2vk2_ligand	4.9813	-6.7945	-8.5843	-8.2215	-0.3628	-1.3432	+1.7898
2rd6_protein	2rd6_ligand	5.3394	-7.2830	-7.8796	-7.4289	-0.4507	-0.4149	+0.5966
2vnt_protein	2vnt_ligand	7.8119	-10.6554	-11.8486	-9.5995	-2.2491	-1.4652	+1.1932
2vk6_protein	2vk6_ligand	5.2114	-7.1083	-9.7930	-7.9327	-1.8603	-1.6571	+2.6847
2vb8_protein	2vb8_ligand	4.8489	-6.6139	-7.2105	-7.2520	+0.0415	-0.3005	+0.5966
2vkm_protein	2vkm_ligand	10.8576	-14.8098	-19.5826	-17.9973	-1.5853	-3.1801	+4.7728
2vba_protein	2vba_ligand	4.6870	-6.3931	-7.2880	-7.2665	-0.0215	-0.2793	+0.8949
2vc9_protein	2vc9_ligand	3.7419	-5.1039	-6.5954	-3.5535	-3.0419	-0.7467	+1.4915
2vo4_protein	2vo4_ligand	1.9472	-2.6560	-3.5509	-3.3950	-0.1559	-0.1269	+0.8949
2vpn_protein	2vpn_ligand	4.7399	-6.4652	-6.7635	-6.5751	-0.1884	-0.8132	+0.2983
2vpo_protein	2vpo_ligand	4.4089	-6.0138	-6.6104	-6.4567	-0.1537	-0.5020	+0.5966
2vjx_protein	2vjx_ligand	3.8182	-5.2080	-6.4012	-6.3294	-0.0718	-0.2796	+1.1932
2vmc_protein	2vmc_ligand	0.1872	-0.2554	-2.0452	-2.5118	+0.4666	-1.8877	+1.7898
2vl4_protein	2vl4_ligand	5.0735	-6.9203	-8.4118	-5.4322	-2.9796	+0.0094	+1.4915
2vt3_protein	2vt3_ligand	4.3443	-5.9256	-8.9086	-6.5923	-2.3163	+1.2873	+2.9830
2vvc_protein	2vvc_ligand	8.1387	-11.1012	-13.1893	-13.0587	-0.1307	-1.4716	+2.0881
2vmf_protein	2vmf_ligand	3.8798	-5.2920	-6.7835	-6.6105	-0.1731	-0.5976	+1.4915
2vrj_protein	2vrj_ligand	4.3761	-5.9690	-9.2503	-9.1254	-0.1250	-1.1739	+3.2813
2vvu_protein	2vvu_ligand	7.9130	-10.7933	-12.5831	-12.4399	-0.1433	-1.2768	+1.7898
2vo5_protein	2vo5_ligand	6.4129	-8.7472	-10.8353	-8.4806	-2.3547	-0.9479	+2.0881
2vw5_protein	2vw5_ligand	5.6162	-7.6605	-9.1520	-9.2439	+0.0919	-0.4567	+1.4915
2vot_protein	2vot_ligand	3.7350	-5.0946	-7.4810	-8.0595	+0.5785	-0.8754	+2.3864
2vwc_protein	2vwc_ligand	5.5284	-7.5407	-9.0322	-8.9079	-0.1243	-0.7617	+1.4915
2vvv_protein	2vvv_ligand	8.3045	-11.3273	-13.1171	-12.7765	-0.3406	-1.7170	+1.7898
2vwl_protein	2vwl_ligand	8.0789	-11.0196	-13.4060	-13.2616	-0.1444	-1.4637	+2.3864
2vvs_protein	2vvs_ligand	4.8264	-6.5832	-8.9696	-8.8447	-0.1249	-0.9716	+2.3864
2vqt_protein	2vqt_ligand	4.7606	-6.4934	-8.8798	-6.8786	-2.0012	-1.3395	+2.3864
2vwn_protein	2vwn_ligand	7.9040	-10.7811	-12.8692	-12.7919	-0.0773	-1.3467	+2.0881
2vzr_protein	2vzr_ligand	1.7248	-2.3526	-3.8441	-2.9983	-0.8458	-0.7844	+1.4915
2vwm_protein	2vwm_ligand	8.2834	-11.2985	-13.9832	-13.8203	-0.1629	-1.8375	+2.6847
2vvn_protein	2vvn_ligand	4.4485	-6.0678	-7.5593	-7.4070	-0.1523	-0.4175	+1.4915
2w5g_protein	2w5g_ligand	3.4705	-4.7338	-7.7168	-5.3929	-2.3239	+1.9123	+2.9830
2vyt_protein	2vyt_ligand	1.2474	-1.7015	-3.7896	-2.8616	-0.9280	-1.3712	+2.0881
2vwo_protein	2vwo_ligand	8.0288	-10.9513	-12.7411	-12.6313	-0.1099	-1.3767	+1.7898
2vw1_protein	2vw1_ligand	4.1392	-5.6459	-8.3306	-6.5382	-1.7924	-1.6321	+2.6847
2w47_protein	2w47_ligand	1.1589	-1.5808	-4.2655	-4.2264	-0.0391	-2.4764	+2.6847
2vw2_protein	2vw2_ligand	5.5967	-7.6339	-8.8271	-5.5475	-3.2796	-0.5181	+1.1932
2vhj_protein	2vhj_ligand	-7.2538	9.8942	+7.5078	+8.6073	-1.0995	+0.5189	+2.3864
2w9h_protein	2w9h_ligand	4.6999	-6.4106	-8.2004	-7.1585	-1.0418	-0.1814	+1.7898
2vxn_protein	2vxn_ligand	4.6642	-6.3620	-7.5552	-5.6896	-1.8656	-0.8108	+1.1932
2w8y_protein	2w8y_ligand	7.4677	-10.1859	-11.3791	-11.1972	-0.1819	-1.3593	+1.1932
2w26_protein	2w26_ligand	7.8155	-10.6603	-12.1518	-11.9920	-0.1598	-1.1163	+1.4915
2w4x_protein	2w4x_ligand	3.0313	-4.1347	-6.2228	-6.1090	-0.1138	-1.3151	+2.0881
2we3_protein	2we3_ligand	4.7435	-6.4701	-9.1548	-7.2697	-1.8851	+2.8465	+2.6847
2wc3_protein	2wc3_ligand	4.2048	-5.7353	-9.0166	-8.6271	-0.3895	-0.8547	+3.2813
2wc4_protein	2wc4_ligand	4.2615	-5.8127	-9.0940	-8.6276	-0.4665	-0.6083	+3.2813
2wb5_protein	2wb5_ligand	4.2522	-5.8000	-8.4847	-8.4635	-0.0211	-1.6823	+2.6847
2w66_protein	2w66_ligand	3.2826	-4.4775	-6.2673	-5.6118	-0.6554	-1.0689	+1.7898
2w8j_protein	2w8j_ligand	3.6891	-5.0320	-7.7167	-5.6002	-2.1165	-0.0106	+2.6847
2w67_protein	2w67_ligand	3.8483	-5.2491	-6.4423	-5.4717	-0.9705	-2.2235	+1.1932
2w8w_protein	2w8w_ligand	2.3140	-3.1563	-5.8410	-4.8440	-0.9970	-0.0185	+2.6847
2wca_protein	2wca_ligand	3.1324	-4.2726	-7.2556	-7.2521	-0.0035	-1.7661	+2.9830
2wf5_protein	2wf5_ligand	5.1484	-7.0224	-9.1105	-6.9663	-2.1442	-0.6165	+2.0881
2weq_protein	2weq_ligand	2.0783	-2.8348	-5.5195	-5.8686	+0.3491	-0.8569	+2.6847
2web_protein	2web_ligand	3.5056	-4.7816	-8.9578	-12.2399	+3.2821	-3.1857	+4.1762
2wjg_protein	2wjg_ligand	6.5737	-8.9665	-11.6512	-8.2580	-3.3931	+0.0340	+2.6847
2wec_protein	2wec_ligand	4.0149	-5.4763	-9.3542	-10.9837	+1.6295	-2.7714	+3.8779
2wed_protein	2wed_ligand	3.8140	-5.2023	-7.5887	-10.7419	+3.1533	-2.1801	+2.3864
2w08_protein	2w08_ligand	-0.7405	1.0100	-0.4815	-3.2329	+2.7514	-2.2290	+1.4915
2wer_protein	2wer_ligand	4.7427	-6.4690	-7.0656	-7.0316	-0.0340	-0.5546	+0.5966
2wbg_protein	2wbg_ligand	3.7028	-5.0506	-8.3319	-7.8940	-0.4379	-0.5753	+3.2813
2wkz_protein	2wkz_ligand	9.7465	-13.2942	-18.3653	-17.2252	-1.1401	-5.1466	+5.0711
2wgj_protein	2wgj_ligand	6.5120	-8.8823	-10.6721	-10.6240	-0.0481	-2.0026	+1.7898
2wl0_protein	2wl0_ligand	9.4435	-12.8810	-17.9521	-16.8229	-1.1292	-5.0834	+5.0711
2whp_protein	2whp_ligand	3.9461	-5.3825	-6.8740	-6.6932	-0.1808	-0.2648	+1.4915
2wyf_protein	2wyf_ligand	1.6875	-2.3018	-5.8814	-5.8143	-0.0671	-4.0372	+3.5796
2wky_protein	2wky_ligand	7.1509	-9.7538	-10.9470	-8.1158	-2.8312	-1.8939	+1.1932
2wtv_protein	2wtv_ligand	7.2192	-9.8470	-11.0402	-10.6354	-0.4048	-1.1671	+1.1932
2wyg_protein	2wyg_ligand	7.1662	-9.7747	-11.8628	-11.5414	-0.3214	-1.7005	+2.0881
2wm0_protein	2wm0_ligand	5.2040	-7.0982	-11.8710	-12.0587	+0.1877	-4.9089	+4.7728
2wly_protein	2wly_ligand	3.5484	-4.8400	-8.1213	-8.3733	+0.2520	-2.3903	+3.2813
2wlz_protein	2wlz_ligand	3.8978	-5.3166	-8.2996	-8.5924	+0.2928	-3.0217	+2.9830
2wk6_protein	2wk6_ligand	3.8239	-5.2158	-5.2158	-4.8424	-0.3734	+0.0000	+0.0000
2wyj_protein	2wyj_ligand	6.7848	-9.2544	-11.3425	-11.1261	-0.2164	-1.5368	+2.0881
2wzm_protein	2wzm_ligand	7.8787	-10.7465	-15.2210	-11.0866	-4.1344	-0.4991	+4.4745
2wr8_protein	2wr8_ligand	8.1156	-11.0697	-14.3510	-12.4848	-1.8662	-2.9639	+3.2813
2wvz_protein	2wvz_ligand	2.5606	-3.4926	-4.9841	-4.9821	-0.0019	-0.8951	+1.4915
2x4z_protein	2x4z_ligand	8.0700	-11.0075	-12.7973	-11.2203	-1.5770	-1.3987	+1.7898
2wzf_protein	2wzf_ligand	3.1845	-4.3436	-6.7300	-7.6880	+0.9580	+0.3812	+2.3864
2xab_protein	2xab_ligand	4.6110	-6.2894	-7.4826	-7.6263	+0.1437	-0.7103	+1.1932
2wvt_protein	2wvt_ligand	3.0650	-4.1806	-6.2687	-4.7773	-1.4914	-1.9861	+2.0881
2wn9_protein	2wn9_ligand	4.7057	-6.4186	-7.6118	-7.3933	-0.2185	-0.6691	+1.1932
2wnj_protein	2wnj_ligand	5.9857	-8.1645	-9.3577	-9.4762	+0.1184	-0.7913	+1.1932
2xb7_protein	2xb7_ligand	6.7836	-9.2528	-11.9375	-10.1883	-1.7492	-2.6717	+2.6847
2wnc_protein	2wnc_ligand	6.0158	-8.2055	-9.1004	-7.9370	-1.1635	-0.5729	+0.8949
2wzs_protein	2wzs_ligand	2.2229	-3.0321	-4.5236	-4.6809	+0.1573	-1.1299	+1.4915
2xde_protein	2xde_ligand	5.7230	-7.8062	-9.8943	-9.5427	-0.3516	-2.9329	+2.0881
2xbv_protein	2xbv_ligand	7.9691	-10.8698	-12.9579	-12.8816	-0.0763	-1.8838	+2.0881
2xbx_protein	2xbx_ligand	9.4096	-12.8347	-14.6245	-14.3764	-0.2481	-1.7060	+1.7898
2xbw_protein	2xbw_ligand	10.0850	-13.7559	-15.8440	-15.6061	-0.2379	-1.8995	+2.0881
2xbp_protein	2xbp_ligand	10.2878	-14.0325	-17.3138	-12.2429	-5.0708	+2.3317	+3.2813
2xc0_protein	2xc0_ligand	8.1461	-11.1113	-13.1994	-12.9842	-0.2152	-1.2508	+2.0881
2xc4_protein	2xc4_ligand	8.6421	-11.7878	-13.8759	-13.8252	-0.0506	-1.9055	+2.0881
2xdk_protein	2xdk_ligand	3.0537	-4.1652	-4.7618	-3.9284	-0.8334	-0.0712	+0.5966
2x2r_protein	2x2r_ligand	6.0095	-8.1970	-10.8817	-9.8620	-1.0197	-2.9972	+2.6847
2xdx_protein	2xdx_ligand	4.1197	-5.6193	-6.5142	-5.7625	-0.7517	-0.3879	+0.8949
2xht_protein	2xht_ligand	4.5408	-6.1937	-7.0886	-6.7642	-0.3244	-0.5822	+0.8949
2x00_protein	2x00_ligand	8.5645	-11.6820	-12.2786	-12.2587	-0.0198	-0.4434	+0.5966
2x0y_protein	2x0y_ligand	3.4032	-4.6419	-6.1334	-5.8952	-0.2383	-0.4982	+1.4915
2xdl_protein	2xdl_ligand	3.1269	-4.2651	-5.7566	-5.7605	+0.0040	-1.0485	+1.4915
2xib_protein	2xib_ligand	4.6556	-6.3502	-7.2451	-5.2290	-2.0161	-0.2491	+0.8949
2xj1_protein	2xj1_ligand	7.1431	-9.7432	-11.5330	-9.4813	-2.0516	-1.0317	+1.7898
2xg9_protein	2xg9_ligand	2.2515	-3.0711	-6.3524	-4.7680	-1.5844	-1.9265	+3.2813
2xii_protein	2xii_ligand	6.5640	-8.9533	-10.7431	-8.6469	-2.0962	-1.4403	+1.7898
2xjg_protein	2xjg_ligand	4.6655	-6.3638	-7.5570	-7.6579	+0.1009	-0.7285	+1.1932
2xjj_protein	2xjj_ligand	5.0220	-6.8500	-7.4466	-7.5819	+0.1353	-0.5780	+0.5966
2xj2_protein	2xj2_ligand	6.7104	-9.1530	-10.3462	-8.8254	-1.5208	-1.1347	+1.1932
2xjx_protein	2xjx_ligand	4.4040	-6.0071	-7.7969	-7.0818	-0.7151	-0.9420	+1.7898
2xog_protein	2xog_ligand	2.3720	-3.2354	-7.4116	-7.4001	-0.0115	-3.6168	+4.1762
2xp7_protein	2xp7_ligand	7.4929	-10.2203	-11.1152	-6.6169	-4.4983	+0.3724	+0.8949
2xmy_protein	2xmy_ligand	6.1350	-8.3682	-10.4563	-10.3260	-0.1303	-0.6427	+2.0881
2xn3_protein	2xn3_ligand	4.6919	-6.3998	-7.2947	-6.3429	-0.9518	-0.9353	+0.8949
2xnb_protein	2xnb_ligand	6.7867	-9.2570	-10.4502	-10.2547	-0.1955	-0.5228	+1.1932
2xn5_protein	2xn5_ligand	5.1865	-7.0744	-8.8642	-8.0230	-0.8412	-1.1623	+1.7898
2x6x_protein	2x6x_ligand	0.1279	-0.1744	-6.7370	-6.6314	-0.1056	-6.2881	+6.5626
2xm1_protein	2xm1_ligand	3.5882	-4.8943	-6.3858	-6.3348	-0.0510	-1.1347	+1.4915
2xm2_protein	2xm2_ligand	3.2830	-4.4780	-6.2678	-6.0279	-0.2400	-0.8203	+1.7898
2xxr_protein	2xxr_ligand	4.9861	-6.8010	-8.2925	-5.6029	-2.6896	-1.6230	+1.4915
2xye_protein	2xye_ligand	8.2485	-11.2509	-16.9186	-16.0508	-0.8678	-5.8079	+5.6677
2xyf_protein	2xyf_ligand	7.8630	-10.7252	-16.3929	-15.5693	-0.8237	-5.9063	+5.6677
2xb8_protein	2xb8_ligand	4.9501	-6.7520	-8.8401	-9.1915	+0.3514	-1.2455	+2.0881
2xxt_protein	2xxt_ligand	6.4154	-8.7506	-9.9438	-7.3548	-2.5890	-2.3154	+1.1932
2xxx_protein	2xxx_ligand	4.8955	-6.6775	-8.1690	-5.3123	-2.8566	-1.6660	+1.4915
2y5f_protein	2y5f_ligand	6.4462	-8.7926	-11.4773	-11.3053	-0.1720	-1.4309	+2.6847
2y5g_protein	2y5g_ligand	6.8669	-9.3664	-11.1562	-10.7961	-0.3601	-1.4837	+1.7898
2xd9_protein	2xd9_ligand	5.6523	-7.7097	-9.2012	-9.6963	+0.4951	-1.2238	+1.4915
2xda_protein	2xda_ligand	5.3036	-7.2341	-9.3222	-9.7400	+0.4178	-1.3625	+2.0881
2y7x_protein	2y7x_ligand	8.5414	-11.6505	-12.8437	-12.4619	-0.3818	-1.2806	+1.1932
2y5h_protein	2y5h_ligand	6.1230	-8.3518	-10.1416	-9.8683	-0.2733	-0.9130	+1.7898
2y7z_protein	2y7z_ligand	8.4155	-11.4788	-12.9703	-12.7385	-0.2318	-1.2905	+1.4915
2y80_protein	2y80_ligand	8.3106	-11.3356	-12.8271	-12.5048	-0.3223	-1.4038	+1.4915
2xj7_protein	2xj7_ligand	4.4746	-6.1034	-7.2966	-6.4741	-0.8225	-1.1457	+1.1932
2y8c_protein	2y8c_ligand	4.3861	-5.9827	-9.8606	-9.8255	-0.0351	-3.9096	+3.8779
2y81_protein	2y81_ligand	8.6273	-11.7676	-13.2591	-12.9265	-0.3325	-1.4500	+1.4915
2y82_protein	2y82_ligand	8.4364	-11.5072	-12.9987	-12.7734	-0.2253	-1.4200	+1.4915
2xpk_protein	2xpk_ligand	5.6098	-7.6518	-10.9331	-10.9371	+0.0040	-1.5502	+3.2813
2yel_protein	2yel_ligand	6.1770	-8.4254	-9.9169	-9.8822	-0.0347	-2.1029	+1.4915
2ydw_protein	2ydw_ligand	5.7410	-7.8307	-9.3222	-9.2842	-0.0379	-1.3182	+1.4915
2yek_protein	2yek_ligand	5.4920	-7.4911	-8.9826	-8.9470	-0.0355	-0.9953	+1.4915
2ya6_protein	2ya6_ligand	5.2443	-7.1532	-9.8379	-7.4420	-2.3959	-1.5403	+2.6847
2xys_protein	2xys_ligand	7.2765	-9.9251	-10.2234	-8.9695	-1.2539	+0.1186	+0.2983
2ydt_protein	2ydt_ligand	4.1765	-5.6968	-8.3815	-6.6658	-1.7157	-0.5809	+2.6847
2yfe_protein	2yfe_ligand	4.8003	-6.5476	-8.9340	-8.6412	-0.2928	-0.3443	+2.3864
2ya7_protein	2ya7_ligand	7.6300	-10.4073	-13.0920	-8.8364	-4.2556	-1.8009	+2.6847
2ya8_protein	2ya8_ligand	7.1803	-9.7939	-11.8820	-7.0998	-4.7822	-1.5513	+2.0881
2xyt_protein	2xyt_ligand	5.7793	-7.8829	-9.0761	-7.2263	-1.8498	-0.9701	+1.1932
2yay_protein	2yay_ligand	2.7482	-3.7486	-6.7316	-7.8481	+1.1165	+0.7633	+2.9830
2yfx_protein	2yfx_ligand	5.2663	-7.1833	-8.9731	-8.6387	-0.3345	-1.8409	+1.7898
2yge_protein	2yge_ligand	4.9946	-6.8127	-8.6025	-8.5044	-0.0981	-0.9470	+1.7898
2yb0_protein	2yb0_ligand	4.2410	-5.7847	-6.9779	-7.3070	+0.3290	-0.3021	+1.1932
2yaz_protein	2yaz_ligand	6.3567	-8.6706	-10.1621	-8.8071	-1.3550	-0.3901	+1.4915
2ygf_protein	2ygf_ligand	5.5183	-7.5269	-9.3167	-9.2164	-0.1003	-0.9834	+1.7898
2yki_protein	2yki_ligand	10.0675	-13.7321	-14.3287	-14.3364	+0.0077	-0.6372	+0.5966
2yxj_protein	2yxj_ligand	7.6106	-10.3808	-15.1536	-14.7660	-0.3875	-5.2093	+4.7728
2yi0_protein	2yi0_ligand	4.5761	-6.2418	-7.7333	-7.8627	+0.1294	-1.6377	+1.4915
2yix_protein	2yix_ligand	8.7723	-11.9654	-13.7552	-13.5448	-0.2104	-0.8469	+1.7898
2z4o_protein	2z4o_ligand	6.8403	-9.3302	-13.2081	-12.9577	-0.2504	-3.5313	+3.8779
2yi7_protein	2yi7_ligand	4.2458	-5.7913	-7.5811	-7.6421	+0.0610	-1.6875	+1.7898
2yk1_protein	2yk1_ligand	5.4881	-7.4858	-7.7841	-6.6324	-1.1517	-0.2153	+0.2983
2ylc_protein	2ylc_ligand	3.0109	-4.1069	-6.1950	-5.7452	-0.4498	-1.0414	+2.0881
2zc9_protein	2zc9_ligand	7.5625	-10.3152	-12.4033	-12.0814	-0.3219	-2.3021	+2.0881
2zb1_protein	2zb1_ligand	7.1787	-9.7917	-11.2832	-11.2439	-0.0393	-0.9874	+1.4915
2ypi_protein	2ypi_ligand	0.5725	-0.7809	-1.6758	-1.0229	-0.6529	+0.3924	+0.8949
2zdk_protein	2zdk_ligand	6.7683	-9.2319	-11.6183	-11.3037	-0.3145	-1.3600	+2.3864
2zdl_protein	2zdl_ligand	6.2916	-8.5818	-10.9682	-10.6418	-0.3265	-1.2358	+2.3864
2zdm_protein	2zdm_ligand	6.3808	-8.7034	-11.0898	-10.7479	-0.3419	-1.1878	+2.3864
2zcq_protein	2zcq_ligand	1.3662	-1.8635	-4.2499	-8.7593	+4.5094	+1.4553	+2.3864
2zcr_protein	2zcr_ligand	3.3884	-4.6218	-7.6048	-10.2012	+2.5964	+1.3597	+2.9830
2zda_protein	2zda_ligand	7.4259	-10.1289	-12.8136	-12.2451	-0.5685	-2.1053	+2.6847
2zdn_protein	2zdn_ligand	6.1964	-8.4519	-10.8383	-10.4373	-0.4011	-1.2396	+2.3864
2zcs_protein	2zcs_ligand	3.5131	-4.7919	-6.8800	-7.7480	+0.8680	+1.5500	+2.0881
2zfs_protein	2zfs_ligand	6.4650	-8.8182	-11.2046	-10.9176	-0.2870	-1.9383	+2.3864
2zft_protein	2zft_ligand	5.9114	-8.0631	-10.4495	-10.2178	-0.2317	-1.9435	+2.3864
2zfp_protein	2zfp_ligand	5.3721	-7.3276	-9.1174	-8.7677	-0.3497	-1.6359	+1.7898
2zgx_protein	2zgx_ligand	6.3576	-8.6718	-11.0582	-10.5730	-0.4851	-1.6510	+2.3864
2zq2_protein	2zq2_ligand	7.5095	-10.2429	-12.6293	-12.3097	-0.3197	-1.5895	+2.3864
2zjw_protein	2zjw_ligand	0.5167	-0.7048	-1.8980	-1.7443	-0.1537	-0.8029	+1.1932
2zn7_protein	2zn7_ligand	7.0658	-9.6378	-12.0242	-8.9925	-3.0317	-2.1421	+2.3864
2zmm_protein	2zmm_ligand	7.7122	-10.5194	-12.6075	-9.5554	-3.0520	-1.3087	+2.0881
2za5_protein	2za5_ligand	9.3030	-12.6893	-14.1808	-11.9994	-2.1814	-0.4615	+1.4915
2yme_protein	2yme_ligand	5.3584	-7.3089	-7.9055	-7.0306	-0.8749	-1.4169	+0.5966
2zy1_protein	2zy1_ligand	5.1535	-7.0294	-9.4158	-9.6527	+0.2370	-0.4581	+2.3864
2zkj_protein	2zkj_ligand	5.0987	-6.9546	-9.6393	-8.2969	-1.3425	+0.0280	+2.6847
2zym_protein	2zym_ligand	2.9979	-4.0891	-11.2483	-11.3853	+0.1370	-8.7723	+7.1592
2zz1_protein	2zz1_ligand	5.8595	-7.9924	-9.7822	-8.5905	-1.1917	-1.6372	+1.7898
2zz2_protein	2zz2_ligand	5.1542	-7.0303	-8.8201	-7.6941	-1.1259	-1.5538	+1.7898
3a1d_protein	3a1d_ligand	2.9637	-4.0425	-6.4289	-6.7879	+0.3590	+0.3291	+2.3864
3a1c_protein	3a1c_ligand	2.0254	-2.7626	-5.7456	-7.6034	+1.8579	+1.9336	+2.9830
3a2o_protein	3a2o_ligand	7.0310	-9.5903	-13.4682	-13.4532	-0.0150	-3.9300	+3.8779
3a6t_protein	3a6t_ligand	5.1679	-7.0490	-8.8388	-7.6725	-1.1662	-0.7583	+1.7898
2ypo_protein	2ypo_ligand	4.7631	-6.4969	-7.6901	-6.1399	-1.5502	-1.4320	+1.1932
3aau_protein	3aau_ligand	3.4740	-4.7385	-7.4232	-7.3267	-0.0964	-0.6506	+2.6847
