,qed,MaxPartialCharge,MinPartialCharge,TPSA,FractionCSP3,HeavyAtomCount,MolLogP,TPSA/HeavyAtomCount,ligand,pK_AD42,pK_ref,pK_Vina
1032,0.24236298523707064,0.24339522786798612,-0.34348044032822844,91.37,0.2,41,4.292000000000004,2.2285365853658536,2qnp_ligand,11.7433,6.41,7.762801
1033,0.7166041254699328,0.2859456866612067,-0.507381417919438,84.85999999999999,0.4166666666666667,31,4.374260000000003,2.737419354838709,2qm9_ligand,5.195,7.77,5.368512
1034,0.2813348990204816,0.24488134050425658,-0.3434804402799826,91.37,0.2,41,4.389600000000003,2.2285365853658536,2qnq_ligand,10.0876,6.11,6.509919
1035,0.45490401855988993,0.11422962957494909,-0.5500418155619469,140.62,0.5,13,-5.252599999999999,10.816923076923077,2qpq_ligand,1.4842,6.37,3.174457
1036,0.31069837672924505,0.25371533908113536,-0.48430079722993297,104.71000000000001,0.4117647058823529,44,3.00952,2.3797727272727274,2qmg_ligand,10.1885,9.15,8.675667
1037,0.3943132622783774,0.2667759292661452,-0.5482176065254213,109.36,0.25,10,-4.3976,10.936,2qrl_ligand,2.3476,4.0,2.176026
1038,0.4744354077068032,0.16713850595082272,-0.7898733865866544,191.73000000000002,0.5,23,-3.126999999999999,8.33608695652174,2qrk_ligand,4.5243,4.26,4.483944
1039,0.4704193127428794,0.1590115869866094,-0.7898733865866698,165.48,0.5454545454545454,22,-4.215999999999995,7.5218181818181815,2qtn_ligand,2.4087,3.42,4.110425
1040,0.3321916046305369,0.29976897100073446,-0.48575238812445487,102.95,0.2692307692307692,36,3.827600000000002,2.8597222222222225,2qu6_ligand,9.0581,8.52,8.049494
1041,0.7313539556417153,0.16392699412152673,-0.387483025799012,106.42,0.5,20,-0.004300000000000526,5.321,2qtg_ligand,4.601,5.08,5.417214
1042,0.40816674396577796,0.22651533851746558,-0.3935681651926825,147.0,0.6,19,-3.670599999999997,7.7368421052631575,2qtt_ligand,4.9905,4.32,5.842808
1043,0.20839167731995753,0.2481965142436555,-0.36559950243037576,177.55,0.1875,45,1.2806000000000015,3.945555555555556,2r3t_ligand,11.2979,5.85,8.09596
1044,0.4243624279405669,0.3432215975632585,-0.2938172761980628,80.71000000000001,0.06666666666666667,19,0.5977000000000001,4.247894736842106,2r2w_ligand,6.8909,4.47,5.451224
1045,0.24115974899553919,0.24339782911880928,-0.39872772108647975,143.41,0.2,41,2.2472000000000003,3.4978048780487803,2r3w_ligand,10.0969,6.89,7.860418
1046,0.16187570199934756,0.3667130975889708,-0.3762371593624704,114.0,0.2631578947368421,30,0.9367000000000012,3.8,2r2m_ligand,6.3327,7.33,6.69118
1047,0.4000998057768387,0.12447081516257248,-0.5438973102194468,84.38,0.8571428571428571,11,-3.289699999999998,7.670909090909091,2r5a_ligand,1.325,2.6,2.223702
1048,0.182063783159575,0.2842652828693252,-0.390275253951259,120.43,0.4722222222222222,45,0.03270000000000928,2.6762222222222225,2r5p_ligand,8.1913,8.48,8.077089
1049,0.025262728051022913,0.33826574376463064,-0.5500748976511471,369.4,0.5294117647058824,55,-9.097800000000008,6.716363636363636,2r0z_ligand,4.0672,5.47,4.144208
1050,0.10719419990289901,0.21685655934772083,-0.39356652136285264,295.29,0.875,43,-7.141600000000002,6.867209302325582,2r0h_ligand,1.0681,3.51,3.798182
1051,0.5757668389268022,0.2617020607902498,-0.5478605097968098,117.63999999999999,0.09090909090909091,29,0.16049999999999964,4.056551724137931,2r9w_ligand,4.9971,5.1,5.63055
1052,0.20839167731995753,0.2481965142436555,-0.36559950243037576,177.55,0.1875,45,1.2806000000000015,3.945555555555556,2r38_ligand,11.2222,7.44,8.390403
1053,0.24115974899553919,0.24339782911880928,-0.39872772108647975,143.41,0.2,41,2.2472000000000003,3.4978048780487803,2r43_ligand,9.7917,6.0,7.525638
1054,0.4142802041720986,0.12447081520219341,-0.5438973102194468,72.21,0.875,12,-3.3383999999999974,6.017499999999999,2r58_ligand,2.1613,2.0,2.296518
1055,0.556909436713066,0.2613523139949883,-0.5500882264188466,117.63999999999999,0.13043478260869565,30,0.5505999999999995,3.9213333333333327,2r9x_ligand,4.1696,4.85,5.039311
1056,0.17798271260284268,0.2796557637908906,-0.7895093814523427,314.2099999999999,0.7142857142857143,38,-5.916129999999994,8.268684210526313,2r75_ligand,7.5084,6.15,7.26022
1057,0.3036491204553349,0.2693692336687322,-0.38035735961402467,135.22,0.1111111111111111,39,2.623199999999999,3.467179487179487,2ra0_ligand,7.8062,7.8,6.87563
1058,0.37910103732857947,0.14779715779568117,-0.543834029487962,88.00000000000001,0.6666666666666666,7,-3.6608999999999994,12.571428571428573,2rcb_ligand,4.2287,6.79,3.08566
1059,0.4213777873274688,0.3023403877131393,-0.4598730287523266,26.3,0.8571428571428571,10,0.2556999999999996,2.63,2rin_ligand,3.9098,4.0,0.500029
1060,0.47618393148924254,0.10149348584948223,-0.39051528989396167,20.23,1.0,7,-0.3150999999999999,2.89,2reg_ligand,3.5787,5.64,3.308416
1061,0.36168605126675896,0.11021824141096283,-0.3879040780720692,69.92,1.0,9,-1.9007000000000003,7.768888888888889,2ri9_ligand,0.4979,3.22,2.645872
1062,0.199874123748593,0.31759486365989026,-0.4832294652830567,120.0,0.43243243243243246,46,4.328140000000003,2.608695652173913,2rkf_ligand,6.7035,9.08,6.558189
1063,0.199874123748593,0.31759486365989026,-0.4832294652830567,120.0,0.43243243243243246,46,4.328140000000003,2.608695652173913,2rkg_ligand,6.3262,8.09,6.284743
1064,0.4595695348821077,0.271284396242441,-0.7895094717679422,178.02,0.5,26,-1.5916799999999984,6.846923076923077,2qta_ligand,6.1597,5.76,6.359934
1065,0.2891422264271636,0.21677085689893047,-0.544360038641936,179.60999999999999,0.8181818181818182,21,-5.206499999999995,8.552857142857142,2qwb_ligand,1.6714,2.74,4.404663
1066,0.33715823811375384,0.2169309944656098,-0.5415480630044518,166.79,0.6363636363636364,20,-5.151699999999995,8.3395,2qwd_ligand,4.1609,4.85,3.885711
1067,0.33909972688266177,0.21682208074741974,-0.5415497274619542,159.38,0.6363636363636364,20,-4.401299999999996,7.968999999999999,2qwc_ligand,2.5218,3.55,4.016246
1068,0.3511209936301176,0.07304871244600003,-0.8065369356524604,103.32,0.0,7,-2.7566000000000006,14.76,2rk8_ligand,3.7925,3.64,2.633592
1069,0.1820401720702234,0.33882804800840327,-0.5415493045087254,202.79,0.5833333333333334,23,-6.730200000000001,8.81695652173913,2qwe_ligand,5.2701,7.48,5.165051
1070,0.3898787627074053,0.0913022373668458,-0.789862911571474,112.55000000000001,0.5,9,-3.4184,12.505555555555556,2rka_ligand,3.3076,3.0,2.591957
1071,0.40058640967787246,0.04176011597371364,-0.8107010698266199,103.32,0.6666666666666666,9,-2.9598999999999993,11.479999999999999,2rkd_ligand,0.8929,2.72,2.22706
1072,0.27898707464322603,0.3388282792910012,-0.5415490774607747,162.41,0.5714285714285714,24,-4.575899999999997,6.767083333333333,2qwf_ligand,5.6798,5.67,5.724655
1073,0.37890411972091204,0.2713677598802404,-0.7895094717435162,241.08999999999997,0.5,27,-3.641999999999997,8.929259259259258,2rio_ligand,3.2807,4.69,4.080154
1074,0.3859866503182027,0.10001583046373014,-0.7476564957426064,97.32999999999998,0.5,8,-2.7184999999999997,12.166249999999998,2rke_ligand,4.8682,4.08,3.150235
1075,0.5829091930947694,0.27847123095997256,-0.5478864994653592,96.87,0.8181818181818182,16,-1.466299999999998,6.054375,2tpi_ligand,6.4191,4.31,4.665455
1076,0.33909972688266177,0.21682208074741974,-0.5415497274619542,159.38,0.6363636363636364,20,-4.401299999999996,7.968999999999999,2sim_ligand,3.9982,3.42,4.923783
1077,0.2820858119746951,0.27817512168187203,-0.5478976689125648,152.14999999999998,0.8333333333333334,19,-4.343999999999996,8.007894736842104,2rkm_ligand,6.8501,3.9,4.775103
1078,0.7050189297545812,0.24474783556337382,-0.37777419054165634,96.02000000000001,0.5294117647058824,28,1.1398,3.4292857142857147,2uwl_ligand,6.5153,8.4,5.054377
1079,0.6926343437141662,0.24474783556337382,-0.37777419054165634,96.02000000000001,0.5555555555555556,29,1.5298999999999998,3.311034482758621,2uwo_ligand,7.4047,8.7,5.554216
1080,0.1507892734563181,0.40702588076504825,-0.45287021716486486,141.43,0.4166666666666667,47,3.1643999999999997,3.009148936170213,2uxz_ligand,9.5309,8.48,7.707537
1081,0.1865910556849144,0.40702379677099854,-0.45287022914832686,157.29999999999998,0.3888888888888889,48,4.108100000000003,3.277083333333333,2uy0_ligand,9.5273,6.92,8.289413
1082,0.7918789734124525,0.22962061524185828,-0.34899465362962023,29.1,0.5333333333333333,20,4.737200000000004,1.455,2std_ligand,5.6683,9.85,6.695682
1083,0.6610127875418487,0.24474783555652055,-0.37777419054165634,96.02000000000001,0.6470588235294118,28,0.7115999999999996,3.4292857142857147,2uwp_ligand,6.3384,6.81,5.079523
1084,0.6131109762912476,0.2736370635288521,-0.5070401452334782,104.82000000000001,0.15789473684210525,27,3.8315000000000023,3.8822222222222225,2uwd_ligand,4.682,8.35,6.344179
1085,0.6075957176087642,0.33170395639567696,-0.3227107349312052,72.68,0.2857142857142857,14,-0.38630000000000053,5.191428571428572,2uy3_ligand,3.8287,3.22,4.684773
1086,0.6318586926732331,0.2668537466795803,-0.30074625415601214,115.03999999999999,0.25,13,-0.8561000000000003,8.849230769230768,2uy4_ligand,3.4595,4.68,3.700433
1087,0.692592486022665,0.16228282641324146,-0.467477322167916,79.63,0.1,16,1.5579999999999996,4.976875,2uy5_ligand,4.0906,5.49,4.393761
1088,0.561053802785875,0.1671382383208681,-0.38782213065171495,119.30999999999999,0.4444444444444444,17,-1.3409,7.0182352941176465,2uyq_ligand,3.6446,5.68,4.335154
1089,0.406706301388445,0.17749415519379033,-0.5417093464999296,57.2,0.5,7,-1.2846,8.171428571428573,2uyn_ligand,3.5213,2.7,3.011474
1090,0.2843729282017453,0.32873004993207816,-0.387441669804502,166.76,0.42105263157894735,30,-3.400229999999995,5.558666666666666,2v2q_ligand,3.0259,4.15,4.401994
1091,0.8059717734773612,0.25198692758846286,-0.36930704529666203,71.77000000000001,0.16666666666666666,16,1.1373,4.485625000000001,2v00_ligand,5.2629,3.66,4.934135
1092,0.29720068886810697,0.32873004993207816,-0.3874416697973852,166.76,0.3888888888888889,29,-3.7903299999999955,5.750344827586207,2v2v_ligand,3.191,4.07,4.513893
1093,0.37910103732857947,0.14779715779568117,-0.543834029487962,88.0,0.6666666666666666,7,-3.6608999999999994,12.571428571428571,2v3u_ligand,4.6912,3.0,3.597984
1094,0.6530527139373309,0.2563633981231288,-0.3668431498736405,91.04,0.38461538461538464,35,1.0270000000000021,2.6011428571428574,2v7a_ligand,6.9832,8.3,6.666261
1095,0.3898787627074053,0.0913022373668458,-0.789862911571474,112.54999999999998,0.5,9,-3.4184,12.505555555555553,2v2c_ligand,3.8416,3.41,2.209633
1096,0.4414472626928827,0.07297321027631856,-0.39866532629934587,64.92999999999999,0.0,16,2.5524000000000004,4.0581249999999995,2v57_ligand,4.4614,7.1,5.6314
1097,0.2094068075801239,0.314858751324516,-0.7895093814523427,296.31999999999994,0.7272727272727273,33,-7.341800000000003,8.979393939393937,2v8w_ligand,7.2478,6.82,4.377397
1098,0.352456592668663,0.1397705642795164,-0.39008046883240255,85.36,1.0,15,-2.871399999999995,5.690666666666667,2v3d_ligand,3.6803,3.94,4.767397
1099,0.45595957718453056,0.3299600310473667,-0.7895094717435162,206.1,0.6,25,-3.1762799999999967,8.244,2v54_ligand,4.6222,4.6,6.291628
1100,0.6960164410604961,0.1896291629074631,-0.39277286440229164,94.83,0.8095238095238095,26,1.7816000000000005,3.647307692307692,2v95_ligand,6.1002,8.3,7.866026
1101,0.6596208353547044,0.2215424841485363,-0.3831071518986188,90.71,0.0,20,3.3812000000000006,4.5355,2v58_ligand,6.1826,9.09,6.268504
1102,0.4744354077068032,0.16713850595082272,-0.7898733865866544,191.73000000000002,0.5,23,-3.126999999999999,8.33608695652174,2vfk_ligand,2.1031,3.71,3.783292
1103,0.3898787627074053,0.0913022373668458,-0.789862911571474,112.55000000000001,0.5,9,-3.4184,12.505555555555556,2v2h_ligand,4.5151,3.77,2.676334
1104,0.7590431326534562,0.22154248414911604,-0.49596573218661977,109.17,0.13333333333333333,22,1.8733999999999995,4.962272727272727,2v59_ligand,5.1762,7.74,5.696327
1105,0.47200259033399855,0.24482294699852597,-0.33349807227512385,88.74,0.2727272727272727,34,2.0664,2.61,2vh0_ligand,7.7974,8.51,6.31261
1106,0.468980874851379,0.24482293589726556,-0.3081939833844449,100.62,0.17391304347826086,35,4.306700000000004,2.874857142857143,2vh6_ligand,8.3247,9.7,6.986122
1107,0.3591783119537892,0.21821735389831343,-0.5119764494942519,110.38000000000001,0.3333333333333333,12,-0.011399999999999966,9.198333333333334,2vk2_ligand,4.9813,6.89,5.291107
1108,0.5043047294919363,0.3581965722682309,-0.36572800579665765,86.02999999999999,0.46153846153846156,18,-2.2646999999999977,4.779444444444444,2rd6_ligand,5.3394,8.3,6.161877
1109,0.4090125116434391,0.34447039077946917,-0.5483967684122295,154.04,0.26666666666666666,26,-1.7230999999999987,5.924615384615384,2vnt_ligand,7.8119,8.0,6.154861
1110,0.33909972688266177,0.2168220807474198,-0.5415497274619542,159.38,0.6363636363636364,20,-4.401299999999996,7.968999999999999,2vk6_ligand,5.2114,5.3,5.123776
1111,0.6508363117508769,0.21480589158981406,-0.8740067012693676,40.129999999999995,0.36363636363636365,14,1.7851,2.866428571428571,2vb8_ligand,4.8489,4.6,4.56676
1112,0.15470124880566682,0.25135214231695757,-0.49675395841210773,141.65,0.2777777777777778,47,3.047600000000001,3.0138297872340427,2vkm_ligand,10.8576,8.74,7.638592
1113,0.8245840828028695,0.18756262084473865,-0.3315327215067649,41.99,0.16666666666666666,16,3.3977200000000023,2.624375,2vba_ligand,4.687,4.6,4.632779
1114,0.3180264659769837,0.21688007330177067,-0.3900819461673917,106.4,0.875,14,-3.8491999999999984,7.6000000000000005,2vc9_ligand,3.7419,8.44,3.965374
1115,0.41787854577738537,0.2689428305839853,-0.2583096361814789,43.14,0.14285714285714285,11,2.0245999999999995,3.921818181818182,2vo4_ligand,1.9472,4.94,2.612295
1116,0.4008021703543291,0.23936607834313306,-0.5455538882587521,66.13,0.6666666666666666,10,-3.4027999999999983,6.6129999999999995,2vpn_ligand,4.7399,6.72,5.415513
1117,0.35922914222080815,0.23955731536552582,-0.545443596072719,86.36,0.6666666666666666,11,-4.431999999999998,7.850909090909091,2vpo_ligand,4.4089,5.42,5.33099
1118,0.3405390183757316,0.2510765410244106,-0.3959128591022639,89.78999999999999,0.8333333333333334,11,-2.553499999999999,8.162727272727272,2vjx_ligand,3.8182,4.96,4.851752
1119,0.33723889506423077,0.21685645022632138,-0.39356652265812636,119.25,0.875,15,-3.077599999999999,7.95,2vmc_ligand,0.1872,2.94,2.912082
1120,0.2745014926101553,0.21628746193169557,-0.39574777502126196,97.53,1.0,11,-3.7878999999999974,8.866363636363637,2vl4_ligand,5.0735,6.01,4.834304
1121,0.28787963818595974,0.2777751212132938,-0.7895093814523427,290.4499999999999,0.5,31,-4.156999999999998,9.369354838709674,2vt3_ligand,4.3443,4.15,4.508776
1122,0.4516121319156837,0.27913728895791295,-0.3731755605860041,93.87,0.2608695652173913,34,1.3421,2.760882352941177,2vvc_ligand,8.1387,8.52,7.396913
1123,0.4278422889676552,0.14036450416807159,-0.3941118818527559,98.74000000000001,0.625,14,-1.8147000000000002,7.052857142857143,2vmf_ligand,3.8798,5.85,4.544934
1124,0.3951973341068503,0.1709937428720286,-0.38806287012379,85.19000000000001,0.9333333333333333,22,0.34459999999999935,3.872272727272728,2vrj_ligand,4.3761,6.3,3.532837
1125,0.5072941654540157,0.27913591037841357,-0.342704028016735,84.63999999999999,0.22727272727272727,32,1.7172000000000005,2.6449999999999996,2vvu_ligand,7.913,8.1,7.588262
1126,0.4398463928412852,0.14688747939817157,-0.39596363346599417,85.36,0.6,20,-2.0811999999999964,4.268,2vo5_ligand,6.4129,4.89,6.505176
1127,0.4337505705512818,0.40460530428167646,-0.5078755187614782,131.11,0.5714285714285714,36,4.6978000000000035,3.641944444444445,2vw5_ligand,5.6162,8.52,7.20893
1128,0.5347860154406898,0.1407945974390322,-0.3941118799801344,110.77,0.4,22,-0.202600000000001,5.035,2vot_ligand,3.735,7.14,5.207375
1129,0.3951018312508663,0.4046165508545861,-0.44125585236974757,143.25000000000003,0.5333333333333333,40,3.3344000000000014,3.5812500000000007,2vwc_ligand,5.5284,6.62,6.545447
1130,0.44750768232564725,0.2676801307554229,-0.32196467980593785,110.91,0.05,32,3.1740000000000004,3.4659375,2vvv_ligand,8.3045,8.22,7.871364
1131,0.38547895017476547,0.27914609198991025,-0.39019243431546274,104.87,0.2608695652173913,34,1.0781000000000005,3.0844117647058824,2vwl_ligand,8.0789,7.02,7.493358
1132,0.34998278867689253,0.4374475990265665,-0.4684279042869662,149.71,0.4,25,-0.8337999999999999,5.9884,2vvs_ligand,4.8264,7.34,6.358761
1133,0.2543835552799092,0.27486488086807315,-0.3918837951997304,134.56,0.875,15,-6.245799999999997,8.970666666666666,2vqt_ligand,4.7606,6.0,5.134597
1134,0.4069833417369415,0.27913728792813236,-0.3848324833201753,104.87,0.22727272727272727,33,0.6880000000000008,3.177878787878788,2vwn_ligand,7.904,8.0,7.487551
1135,0.33004223920279074,0.18393099871668545,-0.5471963696346182,130.28,0.8333333333333334,13,-4.463799999999998,10.021538461538462,2vzr_ligand,1.7248,4.28,3.372082
1136,0.3434703741450248,0.28944510020437125,-0.35007810399774864,112.31,0.2962962962962963,39,2.8104000000000013,2.87974358974359,2vwm_ligand,8.2834,7.03,7.436195
1137,0.34984558895916595,0.3066916737630333,-0.3935676476898706,95.92000000000002,0.8888888888888888,16,-3.4130999999999982,5.995000000000001,2vvn_ligand,4.4485,7.3,5.528468
1138,0.28787963818595974,0.2777751212132938,-0.7895093814523427,290.44999999999993,0.5,31,-4.156999999999998,9.369354838709675,2w5g_ligand,3.4705,6.07,3.351261
1139,0.4000998057768387,0.12447081516257248,-0.5438973102194468,84.38,0.8571428571428571,11,-3.289699999999998,7.670909090909091,2vyt_ligand,1.2474,2.74,1.971628
1140,0.4881930391231047,0.2791374017932994,-0.33984135371587726,84.63999999999999,0.22727272727272727,33,1.665199999999999,2.5648484848484845,2vwo_ligand,8.0288,7.51,7.830044
1141,0.33909972688266177,0.2168220807474198,-0.5415497274619542,159.38,0.6363636363636364,20,-4.401299999999996,7.968999999999999,2vw1_ligand,4.1392,3.52,5.285183
1142,0.32019300687877006,0.22905584975861654,-0.5471961656342627,209.1,0.6666666666666666,24,-6.7275999999999945,8.7125,2w47_ligand,1.1589,4.98,3.516503
1143,0.6271983553222531,0.10010825204389595,-0.7477778493461479,73.81,1.0,13,-0.5722999999999987,5.677692307692308,2vw2_ligand,5.5967,3.3,4.362434
1144,0.8533555071280714,0.22143163563823992,-0.492704456320783,105.51,0.2857142857142857,21,1.2575999999999998,5.024285714285715,2w9h_ligand,4.6999,6.37,4.881994
1145,0.2697508819153397,0.26920200118882476,-0.7898607294498857,121.75,0.5,10,-2.6629000000000005,12.175,2vxn_ligand,4.6642,5.0,3.15555
1146,0.6395257442251704,0.15580410919281665,-0.37766120681062115,40.540000000000006,0.5517241379310345,32,5.4065000000000065,1.2668750000000002,2w8y_ligand,7.4677,9.09,7.749619
1147,0.7792136827945354,0.41431489878227823,-0.4420457797826124,88.18,0.3157894736842105,29,2.5199000000000007,3.040689655172414,2w26_ligand,7.8155,9.4,6.157397
1148,0.2710418297657056,0.3401283557771191,-0.3935665226579414,151.92,0.875,18,-2.8908999999999994,8.44,2w4x_ligand,3.0313,4.85,4.293952
1149,0.34772754741080386,0.32994300246308755,-0.7895093814523427,255.45999999999998,0.5555555555555556,28,-3.999699999999997,9.123571428571427,2we3_ligand,4.7435,4.43,4.901606
1150,0.3444023255865083,0.44642580961617656,-0.4269569817332727,107.36,0.9333333333333333,22,-2.1009999999999938,4.88,2wc3_ligand,4.2048,6.08,5.277661
1151,0.3683533129767561,0.30842995535178647,-0.38724690278844226,98.13,0.9333333333333333,22,-1.384399999999999,4.460454545454545,2wc4_ligand,4.2615,5.29,4.862185
1152,0.6009236289388648,0.2198922468791581,-0.39411188609248865,107.61,0.47368421052631576,26,0.5043999999999993,4.138846153846154,2wb5_ligand,4.2522,9.13,5.10728
1153,0.28755733338343575,0.21677455353188846,-0.39008194402929863,126.63000000000001,0.8888888888888888,16,-4.488299999999995,7.914375000000001,2w66_ligand,3.2826,4.05,4.73011
1154,0.3880057102987197,0.14538757861984944,-0.7898635536293453,178.26,0.36363636363636365,22,-3.029379999999999,8.102727272727272,2w8j_ligand,3.6891,2.96,5.317067
1155,0.30199084032090473,0.2168800510025677,-0.38792044581177576,106.4,0.875,14,-3.849199999999996,7.6000000000000005,2w67_ligand,3.8483,4.96,5.623776
1156,0.3880057102987197,0.14538757861984944,-0.7898635536293453,178.26000000000002,0.36363636363636365,22,-3.029379999999999,8.102727272727273,2w8w_ligand,2.314,2.12,4.393306
1157,0.3422978649874797,0.43744759902657415,-0.4684279034858983,149.71,0.47058823529411764,27,-0.05360000000000009,5.544814814814815,2wca_ligand,3.1324,5.6,4.485081
1158,0.3659419181635424,0.1835708599743968,-0.7898733865776169,162.57,1.0,16,-4.368399999999998,10.160625,2wf5_ligand,5.1484,6.0,5.237251
1159,0.23118607289169046,0.40437073848581645,-0.5053439310379534,172.96,0.7586206896551724,40,3.742500000000002,4.324,2weq_ligand,2.0783,5.9,5.827639
1160,0.19380176518111605,0.33528029164398043,-0.7770253187695636,133.86,0.32142857142857145,38,2.9495000000000005,3.522631578947369,2web_ligand,3.5056,5.12,6.164751
1161,0.2831048444763773,0.2795912276886393,-0.7895094717435162,252.38,0.6,28,-5.059429999999995,9.013571428571428,2wjg_ligand,6.5737,7.1,5.315953
1162,0.2670193547032469,0.33528011443628897,-0.7772364706507866,133.86,0.32142857142857145,38,2.9511000000000003,3.522631578947369,2wec_ligand,4.0149,3.96,6.051855
1163,0.34073834483870724,0.33528029164398043,-0.7770253187695518,133.86,0.3448275862068966,39,2.875800000000001,3.4323076923076927,2wed_ligand,3.814,6.1,6.529853
1164,0.5424368231942893,0.3420362141953247,-0.5068954706432783,96.36000000000001,0.3333333333333333,25,2.691600000000001,3.8544000000000005,2wer_ligand,4.7427,7.05,6.320095
1165,0.3444023255865083,0.44642580961617656,-0.4269569817332727,107.36,0.9333333333333333,22,-2.1009999999999938,4.88,2wbg_ligand,3.7028,4.45,5.264179
1166,0.11769901592848302,0.40702588076504836,-0.45287021716486486,154.32000000000002,0.35,51,3.073800000000001,3.025882352941177,2wkz_ligand,9.7465,8.77,8.254135
1167,0.5746911045675829,0.1656916893305656,-0.4820245905177427,82.57000000000001,0.3333333333333333,30,4.011500000000003,2.7523333333333335,2wgj_ligand,6.512,8.7,7.168013
1168,0.11769901592848302,0.40702588076504836,-0.45287021716486486,154.32000000000002,0.35,51,3.073800000000001,3.025882352941177,2wl0_ligand,9.4435,7.8,8.041334
1169,0.7702656168536547,0.24799330498514582,-0.36560766275224027,58.800000000000004,0.3076923076923077,18,0.5445,3.266666666666667,2whp_ligand,3.9461,4.0,3.350711
1170,0.25141932803954803,0.18686039482056183,-0.3935665150941659,178.52999999999997,1.0,24,-4.743099999999991,7.438749999999999,2wyf_ligand,1.6875,4.43,3.362881
1171,0.5822790595955093,0.27331420412112895,-0.5438886732532425,106.1,0.45454545454545453,17,-2.186499999999998,6.241176470588235,2wky_ligand,7.1509,8.59,5.928732
1172,0.46797411459072835,0.22724169739975575,-0.5448150979164449,90.3,0.04,34,4.533300000000003,2.6558823529411764,2wtv_ligand,7.2192,8.74,7.685938
1173,0.6498936207074206,0.24482293382421644,-0.33385189285486305,70.92,0.35,30,2.4417,2.364,2wyg_ligand,7.1662,8.7,6.177779
1174,0.11609970332071641,0.21685655934772072,-0.3935674836699836,258.31999999999994,0.875,42,-5.104799999999986,6.150476190476189,2wm0_ligand,5.204,4.52,6.053688
1175,0.2575832340838548,0.1808734135802894,-0.3935674836699837,153.23,0.875,28,-2.2719999999999954,5.472499999999999,2wly_ligand,3.5484,6.6,4.559457
1176,0.2670804947789936,0.2168565580188934,-0.3935674836699836,170.3,0.875,28,-3.072799999999996,6.082142857142857,2wlz_ligand,3.8978,4.6,5.007581
1177,0.4805887597316194,0.34680107492666423,-0.27494580914523614,58.53,0.25,9,0.11059999999999998,6.503333333333334,2wk6_ligand,3.8239,3.32,2.697089
1178,0.6498936207074206,0.24482293382421644,-0.33385189285486305,70.92,0.35,30,2.4417,2.364,2wyj_ligand,6.7848,9.0,6.210733
1179,0.17096682456128812,0.27396190068673026,-0.7898604749089225,329.14,0.6666666666666666,39,-5.012099999999996,8.439487179487179,2wzm_ligand,7.8787,5.22,6.058321
1180,0.3488753705018614,0.1671384951128266,-0.5438969398552274,187.08000000000004,0.5714285714285714,26,-3.4885999999999973,7.195384615384617,2wr8_ligand,8.1156,5.44,7.199626
1181,0.29085943260404573,0.31358799081104854,-0.39412522426208213,130.32999999999998,0.75,16,-4.271899999999997,8.145624999999999,2wvz_ligand,2.5606,4.02,4.83794
1182,0.49330226237229,0.3186568909512662,-0.34213066574770495,99.30999999999999,0.4,35,3.1472200000000017,2.837428571428571,2x4z_ligand,8.07,8.57,6.432427
1183,0.38316887510761083,0.3300353855386472,-0.7895094717435162,226.32999999999998,0.5555555555555556,25,-4.513899999999997,9.053199999999999,2wzf_ligand,3.1845,7.0,6.30063
1184,0.7542046752202035,0.2651591571873433,-0.5075206315940294,62.46000000000001,0.16666666666666666,22,3.864400000000004,2.8390909090909093,2xab_ligand,4.611,9.27,6.939824
1185,0.2642180811299525,0.13848763927741314,-0.3900817672156356,117.76,1.0,13,-4.632099999999996,9.05846153846154,2wvt_ligand,3.065,6.12,3.671672
1186,0.9428030238673105,0.12927499396898343,-0.5078224248806047,54.71,0.2222222222222222,22,3.4623000000000017,2.486818181818182,2wn9_ligand,4.7057,8.52,5.148145
1187,0.8633982830813022,0.12928298703585367,-0.4966240390337795,43.71,0.2631578947368421,23,3.7653000000000025,1.9004347826086956,2wnj_ligand,5.9857,6.48,5.590125
1188,0.29049182930476064,0.22883990294784226,-0.4944980396770458,105.32999999999998,0.4666666666666667,42,2.1899000000000024,2.5078571428571426,2xb7_ligand,6.7836,9.19,6.373871
1189,0.7633901958266762,0.33637317899996566,-0.4584489735456391,43.1,0.5294117647058824,21,0.8184000000000005,2.0523809523809526,2wnc_ligand,6.0158,6.32,5.548864
1190,0.4278422889676552,0.14036450416807159,-0.3941118818527559,98.74000000000001,0.625,14,-1.8147000000000002,7.052857142857143,2wzs_ligand,2.2229,3.85,4.119553
1191,0.6326769068983183,0.24913737013229523,-0.3436810390724894,61.77,0.2222222222222222,32,2.6396000000000006,1.9303125,2xde_ligand,5.723,5.47,5.603878
1192,0.4437974114642245,0.28587833354199516,-0.3288330123658224,97.53,0.25,36,1.9981999999999998,2.7091666666666665,2xbv_ligand,7.9691,8.43,8.054589
1193,0.5059917742580305,0.2545422847389336,-0.3257887815039565,117.57999999999998,0.20833333333333334,36,2.714800000000001,3.2661111111111105,2xbx_ligand,9.4096,7.82,8.56129
1194,0.4435310701305194,0.2764451166160651,-0.3257887755373152,143.6,0.17391304347826086,36,1.9587,3.988888888888889,2xbw_ligand,10.085,8.0,8.801569
1195,0.28787963818595974,0.2777751212132938,-0.7895093814523427,290.4499999999999,0.5,31,-4.156999999999998,9.369354838709674,2xbp_ligand,10.2878,5.02,7.689773
